beneficiary_id,program,reporting_period,sessions_expected,sessions_attended,attendance_rate
BEN-000530,Vocational,Q3 2025,10,9,90.0
BEN-000530,Vocational,Q4 2025,12,11,91.7
BEN-000530,Vocational,Q1 2026,9,6,66.7
BEN-000532,Vocational,Q2 2025,11,11,100.0
BEN-000532,Vocational,Q3 2025,14,13,92.9
BEN-000532,Vocational,Q4 2025,9,9,100.0
BEN-000532,Vocational,Q1 2026,13,12,92.3
BEN-000532,Vocational,Q2 2026,8,7,87.5
BEN-000549,Vocational,Q2 2026,12,11,91.7
BEN-000549,Vocational,Q3 2026,14,5,35.7
BEN-000562,Vocational,Q1 2025,15,15,100.0
BEN-000562,Vocational,Q2 2025,12,11,91.7
BEN-000562,Vocational,Q3 2025,12,4,33.3
BEN-000567,Vocational,Q2 2026,15,11,73.3
BEN-000567,Vocational,Q3 2026,14,7,50.0
BEN-000568,Vocational,Q1 2025,16,12,75.0
BEN-000568,Vocational,Q2 2025,12,9,75.0
BEN-000568,Vocational,Q3 2025,12,11,91.7
BEN-000568,Vocational,Q4 2025,15,12,80.0
BEN-000573,Vocational,Q1 2025,8,6,75.0
BEN-000573,Vocational,Q2 2025,10,7,70.0
BEN-000573,Vocational,Q3 2025,14,12,85.7
BEN-000573,Vocational,Q4 2025,15,12,80.0
BEN-000573,Vocational,Q1 2026,14,10,71.4
BEN-000582,Vocational,Q3 2025,9,8,88.9
BEN-000582,Vocational,Q4 2025,16,13,81.2
BEN-000582,Vocational,Q1 2026,14,8,57.1
BEN-000582,Vocational,Q2 2026,15,5,33.3
BEN-000587,Vocational,Q1 2026,8,4,50.0
BEN-000587,Vocational,Q2 2026,14,8,57.1
BEN-000587,Vocational,Q3 2026,11,5,45.5
BEN-000589,Vocational,Q2 2025,11,10,90.9
BEN-000589,Vocational,Q3 2025,14,11,78.6
BEN-000589,Vocational,Q4 2025,9,7,77.8
BEN-000589,Vocational,Q1 2026,13,11,84.6
BEN-000590,Vocational,Q3 2025,10,10,100.0
BEN-000590,Vocational,Q4 2025,9,7,77.8
BEN-000590,Vocational,Q1 2026,10,7,70.0
BEN-000590,Vocational,Q2 2026,13,12,92.3
BEN-000591,Vocational,Q3 2026,8,4,50.0
BEN-000600,Vocational,Q4 2025,8,6,75.0
BEN-000600,Vocational,Q1 2026,14,14,100.0
BEN-000600,Vocational,Q2 2026,10,3,30.0
BEN-000630,Vocational,Q3 2025,10,9,90.0
BEN-000630,Vocational,Q4 2025,8,7,87.5
BEN-000630,Vocational,Q1 2026,8,8,100.0
BEN-000630,Vocational,Q2 2026,9,9,100.0
BEN-000630,Vocational,Q3 2026,8,6,75.0
BEN-000633,Vocational,Q3 2025,12,11,91.7
BEN-000633,Vocational,Q4 2025,8,7,87.5
BEN-000633,Vocational,Q1 2026,8,8,100.0
BEN-000643,Vocational,Q3 2026,9,4,44.4
BEN-000644,Vocational,Q2 2025,15,12,80.0
BEN-000644,Vocational,Q3 2025,13,11,84.6
BEN-000644,Vocational,Q4 2025,15,14,93.3
BEN-000644,Vocational,Q1 2026,11,9,81.8
BEN-000651,Vocational,Q1 2025,9,8,88.9
BEN-000651,Vocational,Q2 2025,10,9,90.0
BEN-000651,Vocational,Q3 2025,9,9,100.0
BEN-000651,Vocational,Q4 2025,11,8,72.7
BEN-000651,Vocational,Q1 2026,9,7,77.8
BEN-000655,Vocational,Q1 2026,12,9,75.0
BEN-000655,Vocational,Q2 2026,12,10,83.3
BEN-000655,Vocational,Q3 2026,13,4,30.8
BEN-000660,Vocational,Q3 2026,12,7,58.3
BEN-000666,Vocational,Q2 2026,15,14,93.3
BEN-000666,Vocational,Q3 2026,16,6,37.5
BEN-000668,Vocational,Q2 2025,13,12,92.3
BEN-000668,Vocational,Q3 2025,14,11,78.6
BEN-000668,Vocational,Q4 2025,16,14,87.5
BEN-000668,Vocational,Q1 2026,8,6,75.0
BEN-000674,Vocational,Q2 2026,14,12,85.7
BEN-000674,Vocational,Q3 2026,15,9,60.0
BEN-000680,Vocational,Q2 2025,15,11,73.3
BEN-000680,Vocational,Q3 2025,11,10,90.9
BEN-000680,Vocational,Q4 2025,9,8,88.9
BEN-000680,Vocational,Q1 2026,14,14,100.0
BEN-000680,Vocational,Q2 2026,12,9,75.0
BEN-000688,Vocational,Q2 2025,14,10,71.4
BEN-000688,Vocational,Q3 2025,14,8,57.1
BEN-000688,Vocational,Q4 2025,13,8,61.5
BEN-000688,Vocational,Q1 2026,11,9,81.8
BEN-000688,Vocational,Q2 2026,10,5,50.0
BEN-000691,Vocational,Q4 2025,10,10,100.0
BEN-000691,Vocational,Q1 2026,8,7,87.5
BEN-000691,Vocational,Q2 2026,14,11,78.6
BEN-000698,Vocational,Q2 2026,8,7,87.5
BEN-000698,Vocational,Q3 2026,15,6,40.0
BEN-000702,Vocational,Q3 2026,12,5,41.7
BEN-000705,Vocational,Q2 2026,16,14,87.5
BEN-000705,Vocational,Q3 2026,9,3,33.3
BEN-000727,Vocational,Q1 2026,15,12,80.0
BEN-000727,Vocational,Q2 2026,9,8,88.9
BEN-000727,Vocational,Q3 2026,16,5,31.2
BEN-000728,Vocational,Q2 2025,15,12,80.0
BEN-000728,Vocational,Q3 2025,9,7,77.8
BEN-000728,Vocational,Q4 2025,13,12,92.3
BEN-000728,Vocational,Q1 2026,14,12,85.7
BEN-000731,Vocational,Q2 2026,15,13,86.7
BEN-000731,Vocational,Q3 2026,16,8,50.0
BEN-000743,Vocational,Q4 2025,12,9,75.0
BEN-000743,Vocational,Q1 2026,12,10,83.3
BEN-000743,Vocational,Q2 2026,14,12,85.7
BEN-000743,Vocational,Q3 2026,9,9,100.0
BEN-000746,Vocational,Q2 2025,15,14,93.3
BEN-000746,Vocational,Q3 2025,14,11,78.6
BEN-000746,Vocational,Q4 2025,16,12,75.0
BEN-000748,Vocational,Q2 2026,10,10,100.0
BEN-000748,Vocational,Q3 2026,12,4,33.3
BEN-000750,Vocational,Q4 2025,9,9,100.0
BEN-000750,Vocational,Q1 2026,14,13,92.9
BEN-000750,Vocational,Q2 2026,13,8,61.5
BEN-000750,Vocational,Q3 2026,14,7,50.0
BEN-000764,Vocational,Q1 2026,12,8,66.7
BEN-000764,Vocational,Q2 2026,9,6,66.7
BEN-000764,Vocational,Q3 2026,9,3,33.3
BEN-000771,Vocational,Q2 2025,13,8,61.5
BEN-000771,Vocational,Q3 2025,8,4,50.0
BEN-000771,Vocational,Q4 2025,12,9,75.0
BEN-000771,Vocational,Q1 2026,15,14,93.3
BEN-000771,Vocational,Q2 2026,12,7,58.3
BEN-000777,Vocational,Q1 2026,14,8,57.1
BEN-000777,Vocational,Q2 2026,9,5,55.6
BEN-000777,Vocational,Q3 2026,10,4,40.0
BEN-000781,Vocational,Q2 2025,13,13,100.0
BEN-000781,Vocational,Q3 2025,8,6,75.0
BEN-000781,Vocational,Q4 2025,12,9,75.0
BEN-000781,Vocational,Q1 2026,12,8,66.7
BEN-000800,Vocational,Q4 2025,14,13,92.9
BEN-000800,Vocational,Q1 2026,11,10,90.9
BEN-000800,Vocational,Q2 2026,15,12,80.0
BEN-000800,Vocational,Q3 2026,11,9,81.8
BEN-000807,Vocational,Q2 2025,10,5,50.0
BEN-000807,Vocational,Q3 2025,11,8,72.7
BEN-000807,Vocational,Q4 2025,14,13,92.9
BEN-000807,Vocational,Q1 2026,15,14,93.3
BEN-000807,Vocational,Q2 2026,12,4,33.3
BEN-000808,Vocational,Q1 2025,11,9,81.8
BEN-000808,Vocational,Q2 2025,16,12,75.0
BEN-000808,Vocational,Q3 2025,15,9,60.0
BEN-000821,Vocational,Q2 2026,15,9,60.0
BEN-000821,Vocational,Q3 2026,15,7,46.7
BEN-000822,Vocational,Q1 2025,10,10,100.0
BEN-000822,Vocational,Q2 2025,16,11,68.8
BEN-000822,Vocational,Q3 2025,12,10,83.3
BEN-000822,Vocational,Q4 2025,13,12,92.3
BEN-000834,Vocational,Q4 2025,13,10,76.9
BEN-000834,Vocational,Q1 2026,11,8,72.7
BEN-000834,Vocational,Q2 2026,15,15,100.0
BEN-000834,Vocational,Q3 2026,10,10,100.0
BEN-000836,Vocational,Q2 2026,14,11,78.6
BEN-000836,Vocational,Q3 2026,10,6,60.0
BEN-000844,Vocational,Q3 2026,9,5,55.6
BEN-000858,Vocational,Q4 2025,10,9,90.0
BEN-000858,Vocational,Q1 2026,8,6,75.0
BEN-000858,Vocational,Q2 2026,8,6,75.0
BEN-000858,Vocational,Q3 2026,11,9,81.8
BEN-000860,Vocational,Q3 2025,10,8,80.0
BEN-000860,Vocational,Q4 2025,15,15,100.0
BEN-000860,Vocational,Q1 2026,8,7,87.5
BEN-000896,Vocational,Q2 2026,10,9,90.0
BEN-000896,Vocational,Q3 2026,12,5,41.7
BEN-000900,Vocational,Q2 2026,11,8,72.7
BEN-000900,Vocational,Q3 2026,9,5,55.6
BEN-000917,Vocational,Q3 2025,12,11,91.7
BEN-000917,Vocational,Q4 2025,10,9,90.0
BEN-000917,Vocational,Q1 2026,14,11,78.6
BEN-000926,Vocational,Q1 2026,13,9,69.2
BEN-000926,Vocational,Q2 2026,16,11,68.8
BEN-000926,Vocational,Q3 2026,16,6,37.5
BEN-000927,Vocational,Q2 2025,11,8,72.7
BEN-000927,Vocational,Q3 2025,8,6,75.0
BEN-000927,Vocational,Q4 2025,16,15,93.8
BEN-000927,Vocational,Q1 2026,11,9,81.8
BEN-000928,Vocational,Q4 2025,14,11,78.6
BEN-000928,Vocational,Q1 2026,14,12,85.7
BEN-000928,Vocational,Q2 2026,9,8,88.9
BEN-000929,Vocational,Q2 2026,16,11,68.8
BEN-000929,Vocational,Q3 2026,13,5,38.5
BEN-000932,Vocational,Q2 2025,8,7,87.5
BEN-000932,Vocational,Q3 2025,13,10,76.9
BEN-000932,Vocational,Q4 2025,15,11,73.3
BEN-000932,Vocational,Q1 2026,11,10,90.9
BEN-000955,Vocational,Q4 2025,15,8,53.3
BEN-000955,Vocational,Q1 2026,10,7,70.0
BEN-000955,Vocational,Q2 2026,13,12,92.3
BEN-000955,Vocational,Q3 2026,9,3,33.3
BEN-000965,Vocational,Q2 2025,11,9,81.8
BEN-000965,Vocational,Q3 2025,15,13,86.7
BEN-000965,Vocational,Q4 2025,12,9,75.0
BEN-000965,Vocational,Q1 2026,13,12,92.3
BEN-000985,Vocational,Q3 2025,9,9,100.0
BEN-000985,Vocational,Q4 2025,15,13,86.7
BEN-000985,Vocational,Q1 2026,8,7,87.5
BEN-000987,Vocational,Q3 2026,16,5,31.2
BEN-000992,Vocational,Q2 2026,10,9,90.0
BEN-000992,Vocational,Q3 2026,13,5,38.5
BEN-001000,Vocational,Q2 2026,13,7,53.8
BEN-001000,Vocational,Q3 2026,10,3,30.0
BEN-001028,Vocational,Q1 2025,9,6,66.7
BEN-001028,Vocational,Q2 2025,12,10,83.3
BEN-001028,Vocational,Q3 2025,14,12,85.7
BEN-001028,Vocational,Q4 2025,13,12,92.3
BEN-001035,Vocational,Q4 2025,8,6,75.0
BEN-001035,Vocational,Q1 2026,16,14,87.5
BEN-001035,Vocational,Q2 2026,13,13,100.0
BEN-001040,Vocational,Q4 2025,10,8,80.0
BEN-001040,Vocational,Q1 2026,15,13,86.7
BEN-001040,Vocational,Q2 2026,13,12,92.3
BEN-001042,Vocational,Q2 2026,13,8,61.5
BEN-001042,Vocational,Q3 2026,11,4,36.4
BEN-001048,Vocational,Q2 2026,13,12,92.3
BEN-001048,Vocational,Q3 2026,16,7,43.8
BEN-001057,Vocational,Q3 2025,15,12,80.0
BEN-001057,Vocational,Q4 2025,13,11,84.6
BEN-001057,Vocational,Q1 2026,13,11,84.6
BEN-001057,Vocational,Q2 2026,11,8,72.7
BEN-001057,Vocational,Q3 2026,8,3,37.5
BEN-001058,Vocational,Q2 2026,11,9,81.8
BEN-001058,Vocational,Q3 2026,15,5,33.3
BEN-001060,Vocational,Q1 2026,14,13,92.9
BEN-001060,Vocational,Q2 2026,8,5,62.5
BEN-001060,Vocational,Q3 2026,8,4,50.0
BEN-001061,Vocational,Q2 2025,12,10,83.3
BEN-001061,Vocational,Q3 2025,9,9,100.0
BEN-001061,Vocational,Q4 2025,13,10,76.9
BEN-001061,Vocational,Q1 2026,10,9,90.0
BEN-001061,Vocational,Q2 2026,16,13,81.2
BEN-001069,Vocational,Q1 2026,11,6,54.5
BEN-001069,Vocational,Q2 2026,15,10,66.7
BEN-001069,Vocational,Q3 2026,9,4,44.4
BEN-001074,Vocational,Q2 2026,10,5,50.0
BEN-001074,Vocational,Q3 2026,8,3,37.5
BEN-001080,Vocational,Q4 2025,10,6,60.0
BEN-001080,Vocational,Q1 2026,14,8,57.1
BEN-001080,Vocational,Q2 2026,14,6,42.9
BEN-001082,Vocational,Q2 2025,16,14,87.5
BEN-001082,Vocational,Q3 2025,12,10,83.3
BEN-001082,Vocational,Q4 2025,10,10,100.0
BEN-001082,Vocational,Q1 2026,8,7,87.5
BEN-001089,Vocational,Q4 2025,9,7,77.8
BEN-001089,Vocational,Q1 2026,11,7,63.6
BEN-001089,Vocational,Q2 2026,13,7,53.8
BEN-001089,Vocational,Q3 2026,12,4,33.3
BEN-001093,Vocational,Q1 2025,9,6,66.7
BEN-001093,Vocational,Q2 2025,13,8,61.5
BEN-001093,Vocational,Q3 2025,10,10,100.0
BEN-001093,Vocational,Q4 2025,8,4,50.0
BEN-001093,Vocational,Q1 2026,12,7,58.3
BEN-001103,Vocational,Q2 2026,12,10,83.3
BEN-001103,Vocational,Q3 2026,12,7,58.3
BEN-001114,Vocational,Q1 2026,10,8,80.0
BEN-001114,Vocational,Q2 2026,12,7,58.3
BEN-001114,Vocational,Q3 2026,16,7,43.8
BEN-001116,Vocational,Q1 2026,11,10,90.9
BEN-001116,Vocational,Q2 2026,9,5,55.6
BEN-001116,Vocational,Q3 2026,10,4,40.0
BEN-001121,Vocational,Q1 2026,16,10,62.5
BEN-001121,Vocational,Q2 2026,14,11,78.6
BEN-001121,Vocational,Q3 2026,9,3,33.3
BEN-001125,Vocational,Q3 2025,13,12,92.3
BEN-001125,Vocational,Q4 2025,13,11,84.6
BEN-001125,Vocational,Q1 2026,9,9,100.0
BEN-001131,Vocational,Q2 2026,15,11,73.3
BEN-001131,Vocational,Q3 2026,12,7,58.3
BEN-001132,Vocational,Q4 2025,12,6,50.0
BEN-001132,Vocational,Q1 2026,14,7,50.0
BEN-001132,Vocational,Q2 2026,8,3,37.5
BEN-001154,Vocational,Q1 2025,9,7,77.8
BEN-001154,Vocational,Q2 2025,9,5,55.6
BEN-001154,Vocational,Q3 2025,9,8,88.9
BEN-001154,Vocational,Q4 2025,15,6,40.0
BEN-001158,Vocational,Q3 2026,14,4,28.6
BEN-001159,Vocational,Q4 2025,14,11,78.6
BEN-001159,Vocational,Q1 2026,16,16,100.0
BEN-001159,Vocational,Q2 2026,9,8,88.9
BEN-001159,Vocational,Q3 2026,10,4,40.0
BEN-001180,Vocational,Q1 2026,16,9,56.2
BEN-001180,Vocational,Q2 2026,15,12,80.0
BEN-001180,Vocational,Q3 2026,9,5,55.6
BEN-001181,Vocational,Q3 2025,13,8,61.5
BEN-001181,Vocational,Q4 2025,11,11,100.0
BEN-001181,Vocational,Q1 2026,8,4,50.0
BEN-001186,Vocational,Q3 2025,8,7,87.5
BEN-001186,Vocational,Q4 2025,9,8,88.9
BEN-001186,Vocational,Q1 2026,9,5,55.6
BEN-001186,Vocational,Q2 2026,13,6,46.2
BEN-001190,Vocational,Q3 2026,8,4,50.0
BEN-001192,Vocational,Q1 2026,16,12,75.0
BEN-001192,Vocational,Q2 2026,9,5,55.6
BEN-001192,Vocational,Q3 2026,10,5,50.0
BEN-001194,Vocational,Q2 2025,16,12,75.0
BEN-001194,Vocational,Q3 2025,10,9,90.0
BEN-001194,Vocational,Q4 2025,10,10,100.0
BEN-001199,Vocational,Q1 2026,15,10,66.7
BEN-001199,Vocational,Q2 2026,14,10,71.4
BEN-001199,Vocational,Q3 2026,13,6,46.2
BEN-001205,Vocational,Q3 2026,13,4,30.8
BEN-001209,Vocational,Q2 2025,8,8,100.0
BEN-001209,Vocational,Q3 2025,16,13,81.2
BEN-001209,Vocational,Q4 2025,14,10,71.4
BEN-001209,Vocational,Q1 2026,16,14,87.5
BEN-001210,Vocational,Q1 2026,9,7,77.8
BEN-001210,Vocational,Q2 2026,15,15,100.0
BEN-001210,Vocational,Q3 2026,11,4,36.4
BEN-001211,Vocational,Q1 2026,10,7,70.0
BEN-001211,Vocational,Q2 2026,11,7,63.6
BEN-001211,Vocational,Q3 2026,8,2,25.0
BEN-001215,Vocational,Q3 2026,15,6,40.0
BEN-001225,Vocational,Q4 2025,10,7,70.0
BEN-001225,Vocational,Q1 2026,16,15,93.8
BEN-001225,Vocational,Q2 2026,14,11,78.6
BEN-001225,Vocational,Q3 2026,8,6,75.0
BEN-001227,Vocational,Q3 2025,16,14,87.5
BEN-001227,Vocational,Q4 2025,14,11,78.6
BEN-001227,Vocational,Q1 2026,10,9,90.0
BEN-001227,Vocational,Q2 2026,10,9,90.0
BEN-001230,Vocational,Q4 2025,15,15,100.0
BEN-001230,Vocational,Q1 2026,12,11,91.7
BEN-001230,Vocational,Q2 2026,8,6,75.0
BEN-001231,Vocational,Q4 2025,15,11,73.3
BEN-001231,Vocational,Q1 2026,15,10,66.7
BEN-001231,Vocational,Q2 2026,13,5,38.5
BEN-001234,Vocational,Q1 2026,9,6,66.7
BEN-001234,Vocational,Q2 2026,13,9,69.2
BEN-001234,Vocational,Q3 2026,16,9,56.2
BEN-001237,Vocational,Q2 2026,12,9,75.0
BEN-001237,Vocational,Q3 2026,13,4,30.8
BEN-001240,Vocational,Q1 2026,8,4,50.0
BEN-001240,Vocational,Q2 2026,14,9,64.3
BEN-001240,Vocational,Q3 2026,14,7,50.0
BEN-001245,Vocational,Q1 2026,14,11,78.6
BEN-001245,Vocational,Q2 2026,10,9,90.0
BEN-001245,Vocational,Q3 2026,16,7,43.8
BEN-001254,Vocational,Q2 2025,8,8,100.0
BEN-001254,Vocational,Q3 2025,12,10,83.3
BEN-001254,Vocational,Q4 2025,15,12,80.0
BEN-001255,Vocational,Q3 2026,11,5,45.5
BEN-001263,Vocational,Q2 2025,13,12,92.3
BEN-001263,Vocational,Q3 2025,8,6,75.0
BEN-001263,Vocational,Q4 2025,11,3,27.3
BEN-001265,Vocational,Q3 2026,9,5,55.6
BEN-001266,Vocational,Q2 2026,15,14,93.3
BEN-001266,Vocational,Q3 2026,10,6,60.0
BEN-001287,Vocational,Q4 2025,14,14,100.0
BEN-001287,Vocational,Q1 2026,8,6,75.0
BEN-001287,Vocational,Q2 2026,15,13,86.7
BEN-001287,Vocational,Q3 2026,9,5,55.6
BEN-001290,Vocational,Q3 2026,10,3,30.0
BEN-001295,Vocational,Q2 2026,16,10,62.5
BEN-001295,Vocational,Q3 2026,14,6,42.9
BEN-001298,Vocational,Q1 2026,15,12,80.0
BEN-001298,Vocational,Q2 2026,8,6,75.0
BEN-001298,Vocational,Q3 2026,13,11,84.6
BEN-001299,Vocational,Q2 2025,11,7,63.6
BEN-001299,Vocational,Q3 2025,8,6,75.0
BEN-001299,Vocational,Q4 2025,16,8,50.0
BEN-001302,Vocational,Q2 2026,10,5,50.0
BEN-001302,Vocational,Q3 2026,16,9,56.2
BEN-001305,Vocational,Q3 2025,12,11,91.7
BEN-001305,Vocational,Q4 2025,10,7,70.0
BEN-001305,Vocational,Q1 2026,16,14,87.5
BEN-001315,Vocational,Q3 2026,15,8,53.3
BEN-001319,Vocational,Q1 2026,16,15,93.8
BEN-001319,Vocational,Q2 2026,9,7,77.8
BEN-001319,Vocational,Q3 2026,11,10,90.9
BEN-001340,Vocational,Q1 2026,14,13,92.9
BEN-001340,Vocational,Q2 2026,13,10,76.9
BEN-001340,Vocational,Q3 2026,11,3,27.3
BEN-001345,Vocational,Q2 2026,11,11,100.0
BEN-001345,Vocational,Q3 2026,13,5,38.5
BEN-001347,Vocational,Q4 2025,13,10,76.9
BEN-001347,Vocational,Q1 2026,11,11,100.0
BEN-001347,Vocational,Q2 2026,16,15,93.8
BEN-001348,Vocational,Q3 2025,16,11,68.8
BEN-001348,Vocational,Q4 2025,16,10,62.5
BEN-001348,Vocational,Q1 2026,8,6,75.0
BEN-001348,Vocational,Q2 2026,10,4,40.0
BEN-001359,Vocational,Q3 2025,16,8,50.0
BEN-001359,Vocational,Q4 2025,14,9,64.3
BEN-001359,Vocational,Q1 2026,11,8,72.7
BEN-001359,Vocational,Q2 2026,12,6,50.0
BEN-001362,Vocational,Q3 2025,9,9,100.0
BEN-001362,Vocational,Q4 2025,14,13,92.9
BEN-001362,Vocational,Q1 2026,16,13,81.2
BEN-001362,Vocational,Q2 2026,14,10,71.4
BEN-001362,Vocational,Q3 2026,10,8,80.0
BEN-001363,Vocational,Q3 2025,15,13,86.7
BEN-001363,Vocational,Q4 2025,12,10,83.3
BEN-001363,Vocational,Q1 2026,9,9,100.0
BEN-001363,Vocational,Q2 2026,13,9,69.2
BEN-001365,Vocational,Q3 2026,8,2,25.0
BEN-001368,Vocational,Q1 2026,15,11,73.3
BEN-001368,Vocational,Q2 2026,12,10,83.3
BEN-001368,Vocational,Q3 2026,14,11,78.6
BEN-001372,Vocational,Q3 2026,16,8,50.0
BEN-001383,Vocational,Q3 2025,14,7,50.0
BEN-001383,Vocational,Q4 2025,9,5,55.6
BEN-001383,Vocational,Q1 2026,16,10,62.5
BEN-001383,Vocational,Q2 2026,13,5,38.5
BEN-001385,Vocational,Q1 2026,13,11,84.6
BEN-001385,Vocational,Q2 2026,16,13,81.2
BEN-001385,Vocational,Q3 2026,16,8,50.0
BEN-001387,Vocational,Q1 2026,11,10,90.9
BEN-001387,Vocational,Q2 2026,8,7,87.5
BEN-001387,Vocational,Q3 2026,16,5,31.2
BEN-001389,Vocational,Q2 2025,13,11,84.6
BEN-001389,Vocational,Q3 2025,11,8,72.7
BEN-001389,Vocational,Q4 2025,10,9,90.0
BEN-001389,Vocational,Q1 2026,10,10,100.0
BEN-001390,Vocational,Q4 2025,10,10,100.0
BEN-001390,Vocational,Q1 2026,12,12,100.0
BEN-001390,Vocational,Q2 2026,10,9,90.0
BEN-001390,Vocational,Q3 2026,10,8,80.0
BEN-001399,Vocational,Q1 2026,12,9,75.0
BEN-001399,Vocational,Q2 2026,8,7,87.5
BEN-001399,Vocational,Q3 2026,12,10,83.3
BEN-001406,Vocational,Q2 2026,8,5,62.5
BEN-001406,Vocational,Q3 2026,15,6,40.0
BEN-001417,Vocational,Q2 2026,10,7,70.0
BEN-001417,Vocational,Q3 2026,16,9,56.2
BEN-001418,Vocational,Q4 2025,11,8,72.7
BEN-001418,Vocational,Q1 2026,11,8,72.7
BEN-001418,Vocational,Q2 2026,14,13,92.9
BEN-001418,Vocational,Q3 2026,10,9,90.0
BEN-001426,Vocational,Q1 2025,12,10,83.3
BEN-001426,Vocational,Q2 2025,12,12,100.0
BEN-001426,Vocational,Q3 2025,15,13,86.7
BEN-001426,Vocational,Q4 2025,16,13,81.2
BEN-001433,Vocational,Q1 2025,16,13,81.2
BEN-001433,Vocational,Q2 2025,9,7,77.8
BEN-001433,Vocational,Q3 2025,10,8,80.0
BEN-001433,Vocational,Q4 2025,16,11,68.8
BEN-001461,Vocational,Q2 2026,13,11,84.6
BEN-001461,Vocational,Q3 2026,10,4,40.0
BEN-001462,Vocational,Q2 2026,16,9,56.2
BEN-001462,Vocational,Q3 2026,14,8,57.1
BEN-001473,Vocational,Q3 2025,12,10,83.3
BEN-001473,Vocational,Q4 2025,14,8,57.1
BEN-001473,Vocational,Q1 2026,14,12,85.7
BEN-001473,Vocational,Q2 2026,12,5,41.7
BEN-001474,Vocational,Q1 2026,14,10,71.4
BEN-001474,Vocational,Q2 2026,13,9,69.2
BEN-001474,Vocational,Q3 2026,15,8,53.3
BEN-001482,Vocational,Q3 2025,16,12,75.0
BEN-001482,Vocational,Q4 2025,11,8,72.7
BEN-001482,Vocational,Q1 2026,13,11,84.6
BEN-001482,Vocational,Q2 2026,15,14,93.3
BEN-001482,Vocational,Q3 2026,15,12,80.0
BEN-001501,Vocational,Q2 2026,16,10,62.5
BEN-001501,Vocational,Q3 2026,16,7,43.8
BEN-001503,Vocational,Q4 2025,15,10,66.7
BEN-001503,Vocational,Q1 2026,14,12,85.7
BEN-001503,Vocational,Q2 2026,13,10,76.9
BEN-001503,Vocational,Q3 2026,10,5,50.0
BEN-001512,Vocational,Q2 2025,13,7,53.8
BEN-001512,Vocational,Q3 2025,15,14,93.3
BEN-001512,Vocational,Q4 2025,10,7,70.0
BEN-001512,Vocational,Q1 2026,15,10,66.7
BEN-001512,Vocational,Q2 2026,12,6,50.0
BEN-001514,Vocational,Q2 2025,14,12,85.7
BEN-001514,Vocational,Q3 2025,15,14,93.3
BEN-001514,Vocational,Q4 2025,10,8,80.0
BEN-001514,Vocational,Q1 2026,15,13,86.7
BEN-001517,Vocational,Q4 2025,12,10,83.3
BEN-001517,Vocational,Q1 2026,8,4,50.0
BEN-001517,Vocational,Q2 2026,11,10,90.9
BEN-001517,Vocational,Q3 2026,10,4,40.0
BEN-001549,Vocational,Q3 2026,11,5,45.5
BEN-001552,Vocational,Q1 2026,13,10,76.9
BEN-001552,Vocational,Q2 2026,15,12,80.0
BEN-001552,Vocational,Q3 2026,10,9,90.0
BEN-001562,Vocational,Q1 2026,12,6,50.0
BEN-001562,Vocational,Q2 2026,10,8,80.0
BEN-001562,Vocational,Q3 2026,10,5,50.0
BEN-001564,Vocational,Q2 2025,12,10,83.3
BEN-001564,Vocational,Q3 2025,15,14,93.3
BEN-001564,Vocational,Q4 2025,14,12,85.7
BEN-001564,Vocational,Q1 2026,12,10,83.3
BEN-001570,Vocational,Q2 2026,14,10,71.4
BEN-001570,Vocational,Q3 2026,16,8,50.0
BEN-001573,Vocational,Q3 2026,11,3,27.3
BEN-001574,Vocational,Q1 2026,12,12,100.0
BEN-001574,Vocational,Q2 2026,10,9,90.0
BEN-001574,Vocational,Q3 2026,11,5,45.5
BEN-001578,Vocational,Q4 2025,8,6,75.0
BEN-001578,Vocational,Q1 2026,9,7,77.8
BEN-001578,Vocational,Q2 2026,11,9,81.8
BEN-001578,Vocational,Q3 2026,8,7,87.5
BEN-001583,Vocational,Q1 2026,9,6,66.7
BEN-001583,Vocational,Q2 2026,10,7,70.0
BEN-001583,Vocational,Q3 2026,16,7,43.8
BEN-001588,Vocational,Q2 2026,13,7,53.8
BEN-001588,Vocational,Q3 2026,13,5,38.5
BEN-001593,Vocational,Q4 2025,8,6,75.0
BEN-001593,Vocational,Q1 2026,10,9,90.0
BEN-001593,Vocational,Q2 2026,14,14,100.0
BEN-001614,Vocational,Q4 2025,12,10,83.3
BEN-001614,Vocational,Q1 2026,16,9,56.2
BEN-001614,Vocational,Q2 2026,12,6,50.0
BEN-001621,Vocational,Q2 2026,11,10,90.9
BEN-001621,Vocational,Q3 2026,13,8,61.5
BEN-001623,Vocational,Q2 2026,11,8,72.7
BEN-001623,Vocational,Q3 2026,10,3,30.0
BEN-001625,Vocational,Q2 2026,12,11,91.7
BEN-001625,Vocational,Q3 2026,10,4,40.0
BEN-001637,Vocational,Q2 2026,8,7,87.5
BEN-001637,Vocational,Q3 2026,10,4,40.0
BEN-001645,Vocational,Q3 2026,14,8,57.1
BEN-001648,Vocational,Q3 2026,12,4,33.3
BEN-001649,Vocational,Q2 2026,12,11,91.7
BEN-001649,Vocational,Q3 2026,14,8,57.1
BEN-001658,Vocational,Q1 2026,9,7,77.8
BEN-001658,Vocational,Q2 2026,12,9,75.0
BEN-001658,Vocational,Q3 2026,14,12,85.7
BEN-001686,Vocational,Q3 2026,14,6,42.9
BEN-001688,Vocational,Q1 2026,16,13,81.2
