beneficiary_id,program,reporting_period,outcome_type,outcome_status,employment_status,completion_status
BEN-001172,Tech,Q4 2025,Entrepreneurship,active,Self-Employed,Completed
BEN-001188,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-001196,Tech,Q4 2025,Employment,active,Unemployed,Completed
BEN-001200,Tech,Q2 2025,Entrepreneurship,active,Unemployed,Completed
BEN-001204,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001225,Tech,Q1 2026,Education,active,Self-Employed,Completed
BEN-001250,Tech,Q2 2026,Education,achieved,Unemployed,Completed
BEN-001265,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-001269,Tech,Q3 2025,Community Impact,active,Employed,Completed
BEN-001273,Tech,Q4 2025,Education,active,Unemployed,Completed
BEN-001282,Tech,Q3 2025,Community Impact,achieved,Employed,Completed
BEN-001298,Tech,Q3 2025,Community Impact,achieved,Unemployed,Completed
BEN-001302,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001304,Tech,Q3 2025,Education,active,Unemployed,Completed
BEN-001314,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-001329,Tech,Q2 2025,Entrepreneurship,active,Self-Employed,Completed
BEN-001376,Tech,Q2 2025,Education,achieved,Unemployed,Completed
BEN-001380,Tech,Q4 2025,Community Impact,achieved,Self-Employed,Completed
BEN-001391,Tech,Q2 2025,Entrepreneurship,active,Unemployed,Completed
BEN-001392,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-001394,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-001398,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-001415,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001428,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-001447,Tech,Q2 2026,Community Impact,achieved,Employed,Completed
BEN-001448,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-001452,Tech,Q2 2025,Community Impact,active,Unemployed,Completed
BEN-001467,Tech,Q4 2025,Community Impact,achieved,Self-Employed,Completed
BEN-001469,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-001484,Tech,Q2 2025,Education,achieved,In Training,Completed
BEN-001506,Tech,Q3 2025,Community Impact,achieved,Employed,Completed
BEN-001516,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-001530,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-001532,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001554,Tech,Q1 2025,Education,achieved,In Training,Completed
BEN-001574,Tech,Q2 2026,Community Impact,achieved,Self-Employed,Completed
BEN-001578,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001585,Tech,Q1 2026,Community Impact,achieved,Unemployed,Completed
BEN-001613,Tech,Q1 2026,Entrepreneurship,active,Employed,Completed
BEN-001615,Tech,Q1 2026,Employment,active,Employed,Completed
BEN-001628,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-001629,Tech,Q3 2025,Education,active,Self-Employed,Completed
BEN-001640,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001673,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-001694,Tech,Q1 2026,Entrepreneurship,active,Self-Employed,Completed
BEN-001699,Tech,Q2 2025,Employment,active,Unemployed,Completed
BEN-001706,Tech,Q4 2025,Education,achieved,In Training,Completed
BEN-001730,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-001736,Tech,Q1 2026,Community Impact,achieved,Self-Employed,Completed
BEN-001751,Tech,Q2 2025,Employment,not_achieved,Employed,Completed
BEN-001764,Tech,Q3 2025,Community Impact,achieved,Self-Employed,Completed
BEN-001772,Tech,Q4 2025,Education,achieved,In Training,Completed
BEN-001819,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-001836,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001837,Tech,Q1 2026,Employment,not_achieved,Unemployed,Completed
BEN-001852,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-001871,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001875,Tech,Q2 2026,Education,achieved,Unemployed,Completed
BEN-001877,Tech,Q4 2025,Community Impact,active,Unemployed,Completed
BEN-001909,Tech,Q1 2026,Entrepreneurship,active,Unemployed,Completed
BEN-001927,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-001928,Tech,Q2 2025,Employment,active,Employed,Completed
BEN-001932,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-001959,Tech,Q2 2026,Entrepreneurship,active,Unemployed,Completed
BEN-001991,Tech,Q2 2026,Education,achieved,Unemployed,Completed
BEN-001994,Tech,Q2 2025,Community Impact,achieved,Employed,Completed
BEN-001996,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-002013,Tech,Q4 2025,Community Impact,achieved,Employed,Completed
BEN-002020,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-002021,Tech,Q1 2026,Education,achieved,In Training,Completed
BEN-002034,Tech,Q4 2025,Community Impact,achieved,Unemployed,Completed
BEN-002035,Tech,Q2 2025,Entrepreneurship,active,Unemployed,Completed
BEN-002048,Tech,Q1 2026,Education,achieved,In Training,Completed
BEN-002051,Tech,Q3 2025,Education,achieved,In Training,Completed
BEN-002052,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-002078,Tech,Q1 2025,Community Impact,not_achieved,Self-Employed,Completed
BEN-002083,Tech,Q2 2026,Education,achieved,Unemployed,Completed
BEN-002143,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-002162,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-002181,Tech,Q1 2026,Education,active,Self-Employed,Completed
BEN-002185,Tech,Q3 2025,Education,achieved,In Training,Completed
BEN-002189,Tech,Q2 2026,Community Impact,achieved,Self-Employed,Completed
BEN-002198,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002237,Tech,Q2 2026,Employment,not_achieved,Unemployed,Completed
BEN-002241,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002262,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-002281,Tech,Q1 2026,Education,achieved,In Training,Completed
BEN-002296,Tech,Q3 2025,Education,active,Self-Employed,Completed
BEN-002314,Tech,Q3 2025,Education,active,Unemployed,Completed
BEN-002321,Tech,Q1 2026,Education,achieved,In Training,Completed
BEN-002336,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-002366,Tech,Q1 2026,Employment,not_achieved,Self-Employed,Completed
BEN-002386,Tech,Q2 2025,Education,not_achieved,Employed,Completed
BEN-002389,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-002403,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-002411,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-002451,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002514,Tech,Q2 2026,Education,achieved,Unemployed,Completed
BEN-002515,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002523,Tech,Q1 2025,Education,achieved,In Training,Completed
BEN-002537,Tech,Q4 2025,Entrepreneurship,active,Employed,Completed
BEN-002538,Tech,Q4 2025,Entrepreneurship,active,Unemployed,Completed
BEN-002539,Tech,Q1 2025,Community Impact,active,Unemployed,Completed
BEN-002550,Tech,Q2 2025,Education,active,Unemployed,Completed
BEN-002551,Tech,Q4 2025,Education,achieved,In Training,Completed
BEN-002552,Tech,Q2 2025,Community Impact,achieved,Unemployed,Completed
BEN-002566,Tech,Q1 2026,Community Impact,achieved,Unemployed,Completed
BEN-002572,Tech,Q2 2026,Education,achieved,In Training,Completed
BEN-002576,Tech,Q2 2026,Education,achieved,In Training,Completed
BEN-002585,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002604,Tech,Q1 2025,Education,achieved,In Training,Completed
BEN-002605,Tech,Q2 2025,Employment,active,Unemployed,Completed
BEN-002610,Tech,Q4 2025,Employment,active,Self-Employed,Completed
BEN-002626,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-002632,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002640,Tech,Q4 2025,Employment,not_achieved,Unemployed,Completed
BEN-002650,Tech,Q1 2025,Education,achieved,In Training,Completed
BEN-002664,Tech,Q3 2025,Entrepreneurship,active,Employed,Completed
BEN-002673,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-002675,Tech,Q1 2026,Community Impact,active,Self-Employed,Completed
BEN-002680,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-002690,Tech,Q3 2025,Employment,active,Self-Employed,Completed
BEN-002707,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002708,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002726,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-002729,Tech,Q1 2026,Employment,not_achieved,Employed,Completed
BEN-002764,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-002778,Tech,Q2 2026,Entrepreneurship,active,Unemployed,Completed
BEN-002781,Tech,Q4 2025,Community Impact,active,Unemployed,Completed
BEN-002785,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-002794,Tech,Q1 2026,Education,active,Unemployed,Completed
BEN-002795,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-002803,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-002829,Tech,Q1 2025,Community Impact,achieved,Unemployed,Completed
BEN-002853,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-002857,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-002872,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-002882,Tech,Q1 2025,Community Impact,achieved,Employed,Completed
BEN-002893,Tech,Q1 2025,Community Impact,achieved,Employed,Completed
BEN-002913,Tech,Q4 2025,Entrepreneurship,active,Employed,Completed
BEN-002920,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-002927,Tech,Q3 2025,Education,active,Self-Employed,Completed
BEN-002971,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-002995,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003011,Tech,Q2 2026,Employment,active,Self-Employed,Completed
BEN-003020,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003023,Tech,Q4 2025,Education,active,Unemployed,Completed
BEN-003025,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-003027,Tech,Q2 2025,Employment,not_achieved,Unemployed,Completed
BEN-003030,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003035,Tech,Q4 2025,Employment,active,Unemployed,Completed
BEN-003062,Tech,Q4 2025,Employment,active,Employed,Completed
BEN-003066,Tech,Q1 2025,Entrepreneurship,not_achieved,Employed,Completed
BEN-003071,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-003072,Tech,Q4 2025,Entrepreneurship,active,Self-Employed,Completed
BEN-003079,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-003081,Tech,Q2 2025,Community Impact,achieved,Unemployed,Completed
BEN-003084,Tech,Q4 2025,Community Impact,achieved,Unemployed,Completed
BEN-003098,Tech,Q2 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003102,Tech,Q2 2025,Employment,active,Unemployed,Completed
BEN-003133,Tech,Q4 2025,Employment,active,Employed,Completed
BEN-003144,Tech,Q1 2025,Employment,active,Unemployed,Completed
BEN-003151,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003168,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003177,Tech,Q1 2025,Community Impact,achieved,Self-Employed,Completed
BEN-003179,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-003196,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003198,Tech,Q1 2025,Employment,active,Self-Employed,Completed
BEN-003215,Tech,Q3 2025,Community Impact,active,Self-Employed,Completed
BEN-003220,Tech,Q2 2025,Community Impact,achieved,Employed,Completed
BEN-003223,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-003231,Tech,Q1 2025,Community Impact,achieved,Self-Employed,Completed
BEN-003241,Tech,Q3 2025,Education,achieved,In Training,Completed
BEN-003246,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-003258,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-003265,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-003268,Tech,Q1 2026,Education,active,Employed,Completed
BEN-003272,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-003275,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003313,Tech,Q2 2026,Community Impact,not_achieved,Self-Employed,Completed
BEN-003325,Tech,Q2 2025,Education,active,Unemployed,Completed
BEN-003337,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003368,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-003387,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003390,Tech,Q3 2025,Education,achieved,In Training,Completed
BEN-003408,Tech,Q2 2025,Education,active,Employed,Completed
BEN-003431,Tech,Q2 2025,Employment,active,Unemployed,Completed
BEN-003433,Tech,Q1 2026,Community Impact,active,Employed,Completed
BEN-003437,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003443,Tech,Q3 2025,Community Impact,achieved,Self-Employed,Completed
BEN-003452,Tech,Q4 2025,Entrepreneurship,active,Unemployed,Completed
BEN-003453,Tech,Q2 2026,Community Impact,achieved,Self-Employed,Completed
BEN-003466,Tech,Q4 2025,Entrepreneurship,active,Self-Employed,Completed
BEN-003490,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-003491,Tech,Q1 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003518,Tech,Q2 2025,Employment,achieved,Employed,Completed
BEN-003525,Tech,Q2 2025,Entrepreneurship,active,Employed,Completed
BEN-003543,Tech,Q4 2025,Education,active,Self-Employed,Completed
BEN-003564,Tech,Q1 2025,Community Impact,achieved,Unemployed,Completed
BEN-003566,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-003589,Tech,Q1 2026,Community Impact,active,Unemployed,Completed
BEN-003597,Tech,Q3 2025,Community Impact,active,Self-Employed,Completed
BEN-003605,Tech,Q4 2025,Entrepreneurship,not_achieved,Self-Employed,Completed
BEN-003611,Tech,Q4 2025,Education,achieved,In Training,Completed
BEN-003615,Tech,Q1 2025,Education,active,Employed,Completed
BEN-003629,Tech,Q3 2025,Education,active,Self-Employed,Completed
BEN-003654,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003658,Tech,Q4 2025,Education,active,Self-Employed,Completed
BEN-003663,Tech,Q2 2025,Community Impact,achieved,Self-Employed,Completed
BEN-003691,Tech,Q2 2026,Employment,active,Self-Employed,Completed
BEN-003699,Tech,Q2 2026,Employment,active,Self-Employed,Completed
BEN-003704,Tech,Q4 2025,Education,active,Self-Employed,Completed
BEN-003705,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-003722,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-003753,Tech,Q4 2025,Education,active,Employed,Completed
BEN-003761,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-003762,Tech,Q4 2025,Education,active,Unemployed,Completed
BEN-003767,Tech,Q1 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-003776,Tech,Q1 2026,Community Impact,active,Self-Employed,Completed
BEN-003782,Tech,Q4 2025,Community Impact,achieved,Employed,Completed
BEN-003802,Tech,Q3 2025,Community Impact,achieved,Self-Employed,Completed
BEN-003811,Tech,Q2 2026,Employment,active,Self-Employed,Completed
BEN-003827,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-003829,Tech,Q1 2026,Employment,active,Unemployed,Completed
BEN-003844,Tech,Q1 2026,Education,achieved,In Training,Completed
BEN-003853,Tech,Q1 2026,Education,active,Self-Employed,Completed
BEN-003854,Tech,Q2 2026,Employment,active,Unemployed,Completed
BEN-003856,Tech,Q3 2025,Education,achieved,Unemployed,Completed
BEN-003861,Tech,Q4 2025,Employment,active,Unemployed,Completed
BEN-003887,Tech,Q4 2025,Education,achieved,Unemployed,Completed
BEN-003918,Tech,Q2 2026,Community Impact,achieved,Unemployed,Completed
BEN-003941,Tech,Q1 2025,Entrepreneurship,active,Unemployed,Completed
BEN-003944,Tech,Q1 2026,Education,not_achieved,Self-Employed,Completed
BEN-003950,Tech,Q3 2025,Employment,achieved,Employed,Completed
BEN-003978,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-003985,Tech,Q3 2025,Employment,active,Employed,Completed
BEN-003992,Tech,Q2 2026,Employment,achieved,Employed,Completed
BEN-003996,Tech,Q2 2025,Education,achieved,Unemployed,Completed
BEN-004017,Tech,Q2 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004020,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-004025,Tech,Q1 2026,Community Impact,active,Unemployed,Completed
BEN-004027,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-004028,Tech,Q1 2025,Education,active,Unemployed,Completed
BEN-004035,Tech,Q1 2026,Community Impact,achieved,Unemployed,Completed
BEN-004044,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-004047,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-004053,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-004064,Tech,Q2 2025,Education,active,Employed,Completed
BEN-004071,Tech,Q3 2025,Education,achieved,In Training,Completed
BEN-004074,Tech,Q3 2025,Education,not_achieved,Unemployed,Completed
BEN-004094,Tech,Q1 2025,Employment,achieved,Employed,Completed
BEN-004152,Tech,Q1 2026,Community Impact,active,Unemployed,Completed
BEN-004169,Tech,Q3 2025,Entrepreneurship,active,Self-Employed,Completed
BEN-004211,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004218,Tech,Q1 2026,Education,not_achieved,Self-Employed,Completed
BEN-004261,Tech,Q1 2025,Entrepreneurship,not_achieved,Employed,Completed
BEN-004273,Tech,Q3 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004288,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004290,Tech,Q1 2026,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004303,Tech,Q2 2026,Employment,active,Employed,Completed
BEN-004312,Tech,Q1 2026,Employment,achieved,Employed,Completed
BEN-004314,Tech,Q4 2025,Entrepreneurship,achieved,Self-Employed,Completed
BEN-004324,Tech,Q3 2025,Employment,active,Employed,Completed
BEN-004326,Tech,Q4 2025,Community Impact,achieved,Unemployed,Completed
BEN-004330,Tech,Q3 2025,Employment,not_achieved,Self-Employed,Completed
BEN-004334,Tech,Q1 2026,Community Impact,achieved,Unemployed,Completed
BEN-004339,Tech,Q1 2026,Education,achieved,Unemployed,Completed
BEN-004340,Tech,Q4 2025,Employment,achieved,Employed,Completed
BEN-004346,Tech,Q3 2025,Education,achieved,Unemployed,Completed
