beneficiary_id,program,enrollment_date,reporting_period,status,education_level,academic_year,institution,activity,sessions_attended,sessions_expected,participation_rate,course,training_center,training_provider,certification_status,employment_status,skills_acquired
BEN-008528,Tech,2026-02-09,Q1 2026,completed,,,,,,,,Digital Marketing,,Moringa School,,Unemployed,Google Ads; SEO; Social Media Marketing
BEN-008542,Tech,2026-02-01,Q1 2026,active,,,,,,,,Digital Marketing,,eMobilis,,Self-Employed,Analytics; Google Ads
BEN-008543,Tech,2025-09-26,Q3 2025,completed,,,,,,,,Cloud Computing,,Gebeya,,Unemployed,AWS; Linux Administration
BEN-008546,Tech,2026-02-14,Q1 2026,completed,,,,,,,,Mobile App Development,,Moringa School,,Self-Employed,Flutter; Kotlin
BEN-008559,Tech,2026-07-27,Q3 2026,active,,,,,,,,Mobile App Development,,Akirachix,,Self-Employed,React Native; Swift
BEN-008560,Tech,2026-01-26,Q1 2026,completed,,,,,,,,Mobile App Development,,Andela,,Employed,Firebase; React Native
BEN-008568,Tech,2026-06-22,Q2 2026,active,,,,,,,,Web Development,,Akirachix,,Self-Employed,Git; HTML/CSS; JavaScript; Node.js
BEN-008581,Tech,2026-06-08,Q2 2026,active,,,,,,,,Mobile App Development,,Power Learn Project,,Self-Employed,Firebase; Flutter; Kotlin; React Native
BEN-008584,Tech,2026-08-13,Q3 2026,active,,,,,,,,Mobile App Development,,Power Learn Project,,Self-Employed,Firebase; Flutter; React Native
BEN-008592,Tech,2026-04-18,Q2 2026,completed,,,,,,,,Web Development,,Moringa School,,Self-Employed,Git; HTML/CSS; Node.js; React
BEN-008594,Tech,2025-05-09,Q2 2025,completed,,,,,,,,Cloud Computing,,Andela,,Employed,Azure; Docker; Kubernetes
BEN-008602,Tech,2025-10-08,Q4 2025,completed,,,,,,,,AI & Machine Learning,,Akirachix,,Unemployed,Model Deployment; NLP; Python; TensorFlow
BEN-008604,Tech,2026-05-16,Q2 2026,active,,,,,,,,Cybersecurity,,Akirachix,,Unemployed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008612,Tech,2025-07-06,Q3 2025,completed,,,,,,,,Cloud Computing,,Andela,,Self-Employed,Docker; Kubernetes; Linux Administration
BEN-008613,Tech,2026-08-26,Q3 2026,active,,,,,,,,AI & Machine Learning,,Power Learn Project,,Employed,Model Deployment; TensorFlow
BEN-008620,Tech,2025-09-05,Q3 2025,completed,,,,,,,,UI/UX Design,,Moringa School,,Employed,Figma; Wireframing
BEN-008624,Tech,2026-02-06,Q1 2026,active,,,,,,,,Web Development,,Andela,,Self-Employed,Git; HTML/CSS; REST APIs
BEN-008642,Tech,2025-07-16,Q3 2025,dropped_out,,,,,,,,AI & Machine Learning,,eMobilis,,Employed,Model Deployment; TensorFlow
BEN-008647,Tech,2026-04-15,Q2 2026,completed,,,,,,,,Data Science,,Andela,,Self-Employed,Data Visualization; Machine Learning; SQL
BEN-008651,Tech,2026-05-04,Q2 2026,active,,,,,,,,Web Development,,Gebeya,,Self-Employed,Git; JavaScript
BEN-008660,Tech,2026-05-27,Q2 2026,dropped_out,,,,,,,,Cloud Computing,,Power Learn Project,,Self-Employed,AWS; Docker; Kubernetes; Linux Administration
BEN-008665,Tech,2026-08-16,Q3 2026,active,,,,,,,,Data Science,,Akirachix,,Employed,Data Visualization; Python
BEN-008668,Tech,2026-03-15,Q1 2026,dropped_out,,,,,,,,UI/UX Design,,eMobilis,,Unemployed,Figma; Prototyping; User Research; Wireframing
BEN-008674,Tech,2026-03-30,Q1 2026,active,,,,,,,,Web Development,,Akirachix,,Unemployed,Git; Node.js
BEN-008675,Tech,2026-08-24,Q3 2026,active,,,,,,,,Data Science,,Power Learn Project,,Unemployed,Data Visualization; Machine Learning; Python
BEN-008695,Tech,2026-07-31,Q3 2026,active,,,,,,,,Web Development,,Moringa School,,Self-Employed,Git; Node.js; REST APIs
BEN-008700,Tech,2026-06-19,Q2 2026,completed,,,,,,,,Cybersecurity,,Power Learn Project,,Internship,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008707,Tech,2025-01-15,Q1 2025,completed,,,,,,,,Data Science,,Akirachix,,Unemployed,Machine Learning; Statistics
BEN-008713,Tech,2026-01-20,Q1 2026,completed,,,,,,,,UI/UX Design,,Akirachix,,Unemployed,Design Systems; Figma; Prototyping
BEN-008715,Tech,2026-03-16,Q1 2026,completed,,,,,,,,Mobile App Development,,Power Learn Project,,Unemployed,Firebase; Kotlin; React Native; Swift
BEN-008718,Tech,2025-05-25,Q2 2025,completed,,,,,,,,Mobile App Development,,eMobilis,,Employed,Firebase; Flutter; React Native; Swift
BEN-008719,Tech,2025-01-22,Q1 2025,completed,,,,,,,,UI/UX Design,,Moringa School,,Unemployed,Design Systems; Figma; Prototyping
BEN-008722,Tech,2025-04-15,Q2 2025,completed,,,,,,,,Cybersecurity,,eMobilis,,Unemployed,Ethical Hacking; Incident Response; Network Security
BEN-008723,Tech,2026-05-04,Q2 2026,completed,,,,,,,,Data Science,,Power Learn Project,,Unemployed,Pandas; Python
BEN-008727,Tech,2025-12-18,Q4 2025,completed,,,,,,,,AI & Machine Learning,,Moringa School,,Unemployed,Computer Vision; Model Deployment; NLP
BEN-008730,Tech,2026-08-03,Q3 2026,active,,,,,,,,Mobile App Development,,eMobilis,,Unemployed,Firebase; Flutter; React Native
BEN-008732,Tech,2025-03-19,Q1 2025,dropped_out,,,,,,,,Cybersecurity,,eMobilis,,Employed,Incident Response; Network Security; Risk Assessment
BEN-008733,Tech,2025-11-30,Q4 2025,dropped_out,,,,,,,,Cybersecurity,,Moringa School,,Unemployed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008742,Tech,2025-11-21,Q4 2025,completed,,,,,,,,Cloud Computing,,Moringa School,,Self-Employed,AWS; Docker
BEN-008749,Tech,2025-11-09,Q4 2025,dropped_out,,,,,,,,Cloud Computing,,Power Learn Project,,Unemployed,AWS; Docker; Linux Administration
BEN-008750,Tech,2026-09-16,Q3 2026,active,,,,,,,,AI & Machine Learning,,eMobilis,,Unemployed,Computer Vision; Python; TensorFlow
BEN-008753,Tech,2025-11-29,Q4 2025,completed,,,,,,,,Cybersecurity,,Andela,,Employed,Ethical Hacking; Incident Response; Risk Assessment
BEN-008756,Tech,2026-08-31,Q3 2026,active,,,,,,,,UI/UX Design,,Power Learn Project,,Unemployed,Design Systems; Figma; Prototyping; User Research
BEN-008757,Tech,2025-07-23,Q3 2025,completed,,,,,,,,Mobile App Development,,Gebeya,,Employed,Kotlin; React Native; Swift
BEN-008768,Tech,2025-05-20,Q2 2025,dropped_out,,,,,,,,Cybersecurity,,Gebeya,,Unemployed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008769,Tech,2025-10-24,Q4 2025,dropped_out,,,,,,,,Mobile App Development,,eMobilis,,Employed,React Native; Swift
BEN-008773,Tech,2026-04-21,Q2 2026,active,,,,,,,,Digital Marketing,,Andela,,Self-Employed,Analytics; Content Strategy; Social Media Marketing
BEN-008777,Tech,2026-03-12,Q1 2026,active,,,,,,,,Cybersecurity,,Power Learn Project,,Unemployed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008782,Tech,2025-11-26,Q4 2025,completed,,,,,,,,Data Science,,Moringa School,,Unemployed,Data Visualization; Pandas; SQL; Statistics
BEN-008786,Tech,2025-10-17,Q4 2025,completed,,,,,,,,UI/UX Design,,eMobilis,,Employed,Design Systems; Prototyping; User Research; Wireframing
BEN-008787,Tech,2026-05-24,Q2 2026,active,,,,,,,,Digital Marketing,,eMobilis,,Unemployed,Analytics; Content Strategy; SEO; Social Media Marketing
BEN-008798,Tech,2026-01-03,Q1 2026,completed,,,,,,,,Cybersecurity,,Andela,,Employed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008799,Tech,2025-03-23,Q1 2025,completed,,,,,,,,Digital Marketing,,Gebeya,,Employed,Content Strategy; Google Ads
BEN-008810,Tech,2026-05-31,Q2 2026,completed,,,,,,,,Mobile App Development,,Gebeya,,Employed,Flutter; Swift
BEN-008812,Tech,2026-04-28,Q2 2026,active,,,,,,,,Cloud Computing,,Gebeya,,Unemployed,Docker; Kubernetes; Linux Administration
BEN-008818,Tech,2026-02-24,Q1 2026,completed,,,,,,,,Digital Marketing,,Power Learn Project,,Internship,Analytics; Content Strategy; Google Ads; Social Media Marketing
BEN-008826,Tech,2026-04-28,Q2 2026,active,,,,,,,,Cloud Computing,,Gebeya,,Unemployed,Azure; Kubernetes
BEN-008838,Tech,2026-07-19,Q3 2026,active,,,,,,,,Web Development,,Akirachix,,Employed,HTML/CSS; REST APIs
BEN-008840,Tech,2025-08-30,Q3 2025,completed,,,,,,,,Web Development,,eMobilis,,Internship,HTML/CSS; React
BEN-008843,Tech,2026-07-04,Q3 2026,active,,,,,,,,AI & Machine Learning,,Moringa School,,Unemployed,Model Deployment; NLP; Python; TensorFlow
BEN-008844,Tech,2025-12-01,Q4 2025,completed,,,,,,,,Web Development,,Moringa School,,Unemployed,Git; HTML/CSS; JavaScript; REST APIs
BEN-008847,Tech,2025-12-05,Q4 2025,completed,,,,,,,,Data Science,,Power Learn Project,,Unemployed,Data Visualization; SQL; Statistics
BEN-008849,Tech,2025-09-15,Q3 2025,completed,,,,,,,,Cloud Computing,,Andela,,Self-Employed,AWS; Kubernetes
BEN-008850,Tech,2026-03-23,Q1 2026,active,,,,,,,,AI & Machine Learning,,Gebeya,,Unemployed,Computer Vision; Model Deployment
BEN-008869,Tech,2025-09-18,Q3 2025,completed,,,,,,,,Cloud Computing,,Power Learn Project,,Internship,AWS; Azure
BEN-008871,Tech,2025-06-28,Q2 2025,completed,,,,,,,,Digital Marketing,,Akirachix,,Employed,Analytics; SEO
BEN-008886,Tech,2026-06-12,Q2 2026,active,,,,,,,,Cybersecurity,,Andela,,Self-Employed,Ethical Hacking; Incident Response; Risk Assessment
BEN-008890,Tech,2025-11-05,Q4 2025,completed,,,,,,,,Cloud Computing,,Andela,,Internship,AWS; Docker; Kubernetes; Linux Administration
BEN-008897,Tech,2026-08-17,Q3 2026,active,,,,,,,,Web Development,,Andela,,Self-Employed,HTML/CSS; JavaScript; Node.js; REST APIs
BEN-008907,Tech,2026-08-05,Q3 2026,active,,,,,,,,UI/UX Design,,Gebeya,,Unemployed,Figma; Prototyping
BEN-008918,Tech,2025-07-05,Q3 2025,completed,,,,,,,,Web Development,,Moringa School,,Employed,Git; HTML/CSS
BEN-008923,Tech,2026-07-10,Q3 2026,active,,,,,,,,UI/UX Design,,Moringa School,,Unemployed,Prototyping; Wireframing
BEN-008924,Tech,2025-07-23,Q3 2025,completed,,,,,,,,Cloud Computing,,Moringa School,,Employed,Docker; Kubernetes; Linux Administration
BEN-008925,Tech,2025-08-24,Q3 2025,completed,,,,,,,,UI/UX Design,,Gebeya,,Employed,Figma; Prototyping
BEN-008930,Tech,2026-07-05,Q3 2026,active,,,,,,,,Digital Marketing,,Power Learn Project,,Self-Employed,Analytics; Social Media Marketing
BEN-008931,Tech,2025-02-21,Q1 2025,completed,,,,,,,,Cybersecurity,,Moringa School,,Internship,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-008940,Tech,2025-10-15,Q4 2025,dropped_out,,,,,,,,UI/UX Design,,Andela,,Unemployed,Figma; Wireframing
BEN-008947,Tech,2026-01-14,Q1 2026,completed,,,,,,,,Digital Marketing,,eMobilis,,Self-Employed,Analytics; SEO; Social Media Marketing
BEN-008948,Tech,2026-04-25,Q2 2026,active,,,,,,,,Mobile App Development,,Power Learn Project,,Self-Employed,Firebase; Flutter; React Native; Swift
BEN-008952,Tech,2025-06-15,Q2 2025,completed,,,,,,,,Cloud Computing,,Andela,,Internship,Azure; Docker; Kubernetes
BEN-008954,Tech,2025-04-09,Q2 2025,completed,,,,,,,,UI/UX Design,,Akirachix,,Unemployed,Figma; Prototyping; User Research
BEN-008956,Tech,2025-07-13,Q3 2025,completed,,,,,,,,Cybersecurity,,eMobilis,,Employed,Incident Response; Network Security
BEN-008957,Tech,2026-02-17,Q1 2026,active,,,,,,,,Mobile App Development,,eMobilis,,Unemployed,Firebase; Kotlin; Swift
BEN-008972,Tech,2025-09-01,Q3 2025,completed,,,,,,,,AI & Machine Learning,,Moringa School,,Unemployed,Computer Vision; Model Deployment
BEN-008975,Tech,2026-09-14,Q3 2026,active,,,,,,,,Mobile App Development,,Power Learn Project,,Unemployed,Firebase; Kotlin; React Native
BEN-008987,Tech,2026-06-02,Q2 2026,completed,,,,,,,,Mobile App Development,,Akirachix,,Internship,Firebase; Flutter; Swift
BEN-009001,Tech,2025-12-18,Q4 2025,completed,,,,,,,,AI & Machine Learning,,eMobilis,,Unemployed,Computer Vision; Model Deployment; Python; TensorFlow
BEN-009005,Tech,2025-07-15,Q3 2025,dropped_out,,,,,,,,Mobile App Development,,Andela,,Unemployed,Firebase; Flutter; Kotlin; React Native
BEN-009006,Tech,2026-08-08,Q3 2026,active,,,,,,,,AI & Machine Learning,,Andela,,Unemployed,Model Deployment; NLP
BEN-009012,Tech,2025-01-20,Q1 2025,completed,,,,,,,,Data Science,,Power Learn Project,,Unemployed,Pandas; Python; SQL; Statistics
BEN-009030,Tech,2026-09-01,Q3 2026,active,,,,,,,,Data Science,,eMobilis,,Employed,Data Visualization; SQL; Statistics
BEN-009033,Tech,2026-04-20,Q2 2026,active,,,,,,,,UI/UX Design,,Akirachix,,Employed,Design Systems; Figma; Prototyping; Wireframing
BEN-009037,Tech,2026-07-26,Q3 2026,active,,,,,,,,Web Development,,Moringa School,,Self-Employed,JavaScript; Node.js; React
BEN-009038,Tech,2026-07-16,Q3 2026,active,,,,,,,,Cybersecurity,,Gebeya,,Unemployed,Ethical Hacking; Incident Response; Risk Assessment
BEN-009044,Tech,2026-09-03,Q3 2026,active,,,,,,,,UI/UX Design,,Andela,,Self-Employed,Design Systems; Prototyping; User Research; Wireframing
BEN-009051,Tech,2025-08-24,Q3 2025,completed,,,,,,,,Cloud Computing,,Andela,,Employed,AWS; Azure; Docker; Kubernetes
BEN-009058,Tech,2026-09-28,Q3 2026,active,,,,,,,,Data Science,,Akirachix,,Self-Employed,Machine Learning; Pandas; Statistics
BEN-009063,Tech,2026-01-20,Q1 2026,active,,,,,,,,Cloud Computing,,Power Learn Project,,Unemployed,Azure; Linux Administration
BEN-009065,Tech,2026-09-03,Q3 2026,active,,,,,,,,Digital Marketing,,Moringa School,,Employed,Analytics; Social Media Marketing
BEN-009075,Tech,2026-08-31,Q3 2026,active,,,,,,,,AI & Machine Learning,,Gebeya,,Unemployed,Computer Vision; Python
BEN-009083,Tech,2026-07-20,Q3 2026,active,,,,,,,,Digital Marketing,,Andela,,Unemployed,Content Strategy; Google Ads; SEO; Social Media Marketing
BEN-009085,Tech,2025-06-11,Q2 2025,completed,,,,,,,,Cloud Computing,,Akirachix,,Internship,AWS; Azure; Kubernetes
BEN-009095,Tech,2026-05-27,Q2 2026,active,,,,,,,,Mobile App Development,,Gebeya,,Unemployed,Firebase; Kotlin; Swift
BEN-009100,Tech,2026-03-16,Q1 2026,active,,,,,,,,Digital Marketing,,Gebeya,,Self-Employed,Analytics; Content Strategy; Google Ads; Social Media Marketing
BEN-009102,Tech,2025-01-20,Q1 2025,completed,,,,,,,,Cloud Computing,,Power Learn Project,,Unemployed,AWS; Azure; Linux Administration
BEN-009103,Tech,2025-07-31,Q3 2025,completed,,,,,,,,UI/UX Design,,Power Learn Project,,Unemployed,Design Systems; Figma; Prototyping; Wireframing
BEN-009105,Tech,2026-04-27,Q2 2026,active,,,,,,,,Digital Marketing,,Power Learn Project,,Unemployed,Content Strategy; Google Ads
BEN-009106,Tech,2026-02-06,Q1 2026,dropped_out,,,,,,,,Web Development,,Moringa School,,Self-Employed,Git; HTML/CSS; Node.js; React
BEN-009107,Tech,2025-03-05,Q1 2025,completed,,,,,,,,UI/UX Design,,Moringa School,,Employed,Design Systems; Prototyping; User Research; Wireframing
BEN-009110,Tech,2025-04-14,Q2 2025,completed,,,,,,,,Mobile App Development,,Moringa School,,Self-Employed,Firebase; Kotlin; React Native
BEN-009118,Tech,2025-11-14,Q4 2025,completed,,,,,,,,Cybersecurity,,Andela,,Unemployed,Ethical Hacking; Network Security; Risk Assessment
BEN-009122,Tech,2025-06-20,Q2 2025,completed,,,,,,,,Cloud Computing,,Gebeya,,Unemployed,Azure; Kubernetes
BEN-009126,Tech,2026-02-05,Q1 2026,completed,,,,,,,,Mobile App Development,,Akirachix,,Employed,Firebase; Kotlin; React Native; Swift
BEN-009133,Tech,2025-12-24,Q4 2025,completed,,,,,,,,UI/UX Design,,eMobilis,,Internship,Figma; Prototyping; Wireframing
BEN-009151,Tech,2025-09-08,Q3 2025,completed,,,,,,,,Cloud Computing,,Power Learn Project,,Employed,Azure; Kubernetes
BEN-009164,Tech,2026-02-14,Q1 2026,active,,,,,,,,Mobile App Development,,Gebeya,,Employed,Firebase; React Native; Swift
BEN-009168,Tech,2025-05-01,Q2 2025,completed,,,,,,,,UI/UX Design,,Gebeya,,Self-Employed,Prototyping; Wireframing
BEN-009172,Tech,2026-09-08,Q3 2026,active,,,,,,,,Web Development,,Gebeya,,Self-Employed,Git; JavaScript; Node.js; REST APIs
BEN-009177,Tech,2026-06-26,Q2 2026,active,,,,,,,,UI/UX Design,,Gebeya,,Unemployed,Prototyping; User Research; Wireframing
BEN-009181,Tech,2026-02-15,Q1 2026,completed,,,,,,,,Cloud Computing,,eMobilis,,Employed,AWS; Docker
BEN-009185,Tech,2026-07-05,Q3 2026,active,,,,,,,,Data Science,,Moringa School,,Unemployed,Data Visualization; Machine Learning; Statistics
BEN-009194,Tech,2026-03-19,Q1 2026,completed,,,,,,,,Cybersecurity,,Andela,,Employed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-009207,Tech,2026-05-13,Q2 2026,active,,,,,,,,Cloud Computing,,Akirachix,,Unemployed,AWS; Azure; Docker
BEN-009210,Tech,2025-10-09,Q4 2025,dropped_out,,,,,,,,Web Development,,eMobilis,,Unemployed,Git; JavaScript; REST APIs
BEN-009217,Tech,2025-09-01,Q3 2025,dropped_out,,,,,,,,Cybersecurity,,Akirachix,,Self-Employed,Incident Response; Network Security; Risk Assessment
BEN-009234,Tech,2025-12-13,Q4 2025,completed,,,,,,,,Web Development,,Andela,,Unemployed,Git; REST APIs; React
BEN-009236,Tech,2026-05-04,Q2 2026,active,,,,,,,,UI/UX Design,,Akirachix,,Employed,Design Systems; Figma
BEN-009241,Tech,2025-11-19,Q4 2025,dropped_out,,,,,,,,Cloud Computing,,Gebeya,,Unemployed,AWS; Azure; Kubernetes; Linux Administration
BEN-009243,Tech,2025-02-23,Q1 2025,dropped_out,,,,,,,,Cybersecurity,,Andela,,Employed,Ethical Hacking; Incident Response; Network Security; Risk Assessment
BEN-009250,Tech,2026-06-18,Q2 2026,active,,,,,,,,Data Science,,Power Learn Project,,Unemployed,Data Visualization; Machine Learning; Python; Statistics
BEN-009262,Tech,2026-05-08,Q2 2026,active,,,,,,,,Digital Marketing,,Andela,,Self-Employed,Content Strategy; Google Ads; Social Media Marketing
BEN-009263,Tech,2025-11-23,Q4 2025,completed,,,,,,,,AI & Machine Learning,,eMobilis,,Employed,Model Deployment; NLP
BEN-009264,Tech,2025-10-11,Q4 2025,completed,,,,,,,,AI & Machine Learning,,eMobilis,,Unemployed,Model Deployment; TensorFlow
BEN-009270,Tech,2026-02-06,Q1 2026,completed,,,,,,,,Digital Marketing,,eMobilis,,Self-Employed,Analytics; Content Strategy; Google Ads; Social Media Marketing
BEN-009271,Tech,2026-01-22,Q1 2026,completed,,,,,,,,AI & Machine Learning,,eMobilis,,Self-Employed,Computer Vision; NLP; Python; TensorFlow
BEN-009273,Tech,2026-07-14,Q3 2026,active,,,,,,,,Data Science,,Andela,,Self-Employed,Data Visualization; Python; SQL; Statistics
BEN-009275,Tech,2025-10-27,Q4 2025,completed,,,,,,,,Mobile App Development,,Andela,,Employed,Flutter; Kotlin; React Native; Swift
BEN-009276,Tech,2025-10-16,Q4 2025,completed,,,,,,,,Web Development,,eMobilis,,Internship,Git; JavaScript; REST APIs; React
BEN-009279,Tech,2025-11-29,Q4 2025,completed,,,,,,,,Mobile App Development,,Power Learn Project,,Internship,Firebase; Flutter; Kotlin; Swift
BEN-009286,Tech,2025-09-02,Q3 2025,completed,,,,,,,,AI & Machine Learning,,Moringa School,,Employed,Model Deployment; NLP; Python
BEN-009288,Tech,2025-10-03,Q4 2025,completed,,,,,,,,UI/UX Design,,Power Learn Project,,Self-Employed,Figma; User Research; Wireframing
BEN-009293,Tech,2025-05-18,Q2 2025,dropped_out,,,,,,,,Data Science,,Power Learn Project,,Self-Employed,Data Visualization; Machine Learning; SQL; Statistics
BEN-009295,Tech,2026-07-09,Q3 2026,active,,,,,,,,Web Development,,Gebeya,,Employed,Git; Node.js
BEN-009298,Tech,2026-04-18,Q2 2026,completed,,,,,,,,Web Development,,Gebeya,,Internship,HTML/CSS; Node.js; REST APIs; React
BEN-009319,Tech,2026-07-10,Q3 2026,active,,,,,,,,Cloud Computing,,Akirachix,,Unemployed,Azure; Docker; Kubernetes; Linux Administration
BEN-009327,Tech,2026-06-30,Q2 2026,active,,,,,,,,Cybersecurity,,Gebeya,,Unemployed,Network Security; Risk Assessment
BEN-009333,Tech,2025-10-13,Q4 2025,completed,,,,,,,,Data Science,,Gebeya,,Unemployed,Pandas; Python; SQL; Statistics
BEN-009334,Tech,2025-09-16,Q3 2025,dropped_out,,,,,,,,Mobile App Development,,Power Learn Project,,Unemployed,Flutter; Kotlin; React Native; Swift
BEN-009341,Tech,2025-08-16,Q3 2025,completed,,,,,,,,Cloud Computing,,Moringa School,,Unemployed,Docker; Linux Administration
BEN-009342,Tech,2025-12-10,Q4 2025,completed,,,,,,,,Cloud Computing,,Andela,,Unemployed,Azure; Docker; Linux Administration
BEN-009350,Tech,2025-06-14,Q2 2025,completed,,,,,,,,Mobile App Development,,Gebeya,,Self-Employed,Kotlin; React Native
BEN-009360,Tech,2026-02-09,Q1 2026,active,,,,,,,,Data Science,,Andela,,Self-Employed,Data Visualization; Python; SQL; Statistics
BEN-009362,Tech,2026-08-08,Q3 2026,active,,,,,,,,Web Development,,eMobilis,,Employed,Git; HTML/CSS; JavaScript; Node.js
BEN-009367,Tech,2026-07-23,Q3 2026,active,,,,,,,,Data Science,,Moringa School,,Employed,Data Visualization; Pandas; Python; Statistics
BEN-009369,Tech,2025-11-24,Q4 2025,completed,,,,,,,,UI/UX Design,,Moringa School,,Self-Employed,Design Systems; Prototyping
BEN-009374,Tech,2025-10-18,Q4 2025,completed,,,,,,,,AI & Machine Learning,,Akirachix,,Employed,Computer Vision; Model Deployment; NLP; TensorFlow
BEN-009377,Tech,2025-08-02,Q3 2025,completed,,,,,,,,UI/UX Design,,eMobilis,,Unemployed,Design Systems; Figma; Prototyping; Wireframing
BEN-009386,Tech,2026-02-02,Q1 2026,completed,,,,,,,,AI & Machine Learning,,Gebeya,,Employed,Computer Vision; Model Deployment; NLP
BEN-009388,Tech,2025-04-29,Q2 2025,completed,,,,,,,,AI & Machine Learning,,Gebeya,,Internship,Python; TensorFlow
